app,category,rating_raw,n_reviews_store,installs,price_raw,genre,rating_norm,prob_positivo,sentiment_label,score_fuzzy
Fuzzy Seasons: Animal Forest,FAMILY,4.8,12137,"100,000+",0,Simulation;Pretend Play,0.95,0.8092004826102668,Positivo,8.8333
Basketball FRVR - Shoot the Hoop and Slam Dunk!,FAMILY,4.5,4076,"100,000+",0,Sports;Action & Adventure,0.875,0.7112599473371439,Positivo,8.7769
Extreme Racing 2 - Real driving RC cars game!,FAMILY,4.3,4207,"500,000+",0,Racing;Action & Adventure,0.825,0.6270780683731129,Positivo,8.068
Disney Magic Kingdoms: Build Your Own Magical Park,FAMILY,4.3,472584,"10,000,000+",0,Simulation;Action & Adventure,0.825,0.597346383224078,Positivo,7.3974
Equestria Girls,FAMILY,4.3,392596,"10,000,000+",0,Role Playing;Action & Adventure,0.825,0.6185237944056362,Positivo,7.8629
Doctor Pets,FAMILY,4.2,23060,"1,000,000+",0,Educational;Education,0.8,0.7100356814742168,Positivo,8.7751
Frozen Free Fall,FAMILY,4.3,1574197,"50,000,000+",0,Puzzle;Action & Adventure,0.825,0.5417331588571099,Positivo,6.5
Dominos Game ✔️,FAMILY,4.1,2903,"1,000,000+",0,Board;Brain Games,0.7749999999999999,0.6256164955337409,Positivo,8.0321
Checkers ✔️,FAMILY,4.1,3617,"1,000,000+",0,Board;Brain Games,0.7749999999999999,0.626835706621337,Positivo,8.062
DreamWorks Friends,FAMILY,3.6,1042,"100,000+",0,Role Playing;Pretend Play,0.65,0.5823116007379483,Positivo,7.1007
Dr. Panda & Toto's Treehouse,FAMILY,4.4,3396,"50,000+",$3.99,Casual;Pretend Play,0.8500000000000001,0.8082534153110101,Positivo,8.8333
Fun Kid Racing - Motocross,FAMILY,4.1,59729,"10,000,000+",0,Racing;Action & Adventure,0.7749999999999999,0.7779018114098402,Positivo,8.8333
Barbie Life™,FAMILY,3.9,133117,"5,000,000+",0,Casual;Pretend Play,0.725,0.6442936357712061,Positivo,8.5172
Hello Kitty Lunchbox,FAMILY,4.2,51838,"5,000,000+",0,Casual;Creativity,0.8,0.6410107340761614,Positivo,8.4273
COOKING MAMA Let's Cook!,FAMILY,4.3,528745,"10,000,000+",0,Educational;Pretend Play,0.825,0.7578629147413201,Positivo,8.8333
Fun Kid Racing,FAMILY,4.0,79667,"10,000,000+",0,Racing;Action & Adventure,0.75,0.7871197468023493,Positivo,8.8333
ABCmouse.com,FAMILY,4.3,50887,"5,000,000+",0,Education;Education,0.825,0.655488705149999,Positivo,8.6878
Essential Anatomy 3,MEDICAL,4.1,1533,"50,000+",$11.99,Medical,0.7749999999999999,0.8325240279493699,Positivo,8.8333
Diabetes & Diet Tracker,MEDICAL,4.6,395,"1,000+",$9.99,Medical,0.8999999999999999,0.889443156432095,Positivo,8.8333
GoodRx Drug Prices and Coupons,MEDICAL,4.8,59158,"1,000,000+",0,Medical,0.95,0.740579883762995,Positivo,8.8201
FollowMyHealth®,MEDICAL,4.6,73118,"1,000,000+",0,Medical,0.8999999999999999,0.7981912230037063,Positivo,8.8333
Blood Pressure,MEDICAL,4.2,33033,"5,000,000+",0,Medical,0.8,0.8328058213662615,Positivo,8.8333
Doctor On Demand,MEDICAL,4.7,18674,"1,000,000+",0,Medical,0.925,0.7977727027469502,Positivo,8.8333
BioLife Plasma Services,MEDICAL,3.5,250,"100,000+",0,Medical,0.625,0.5762733016778169,Positivo,6.7542
Anthem Anywhere,MEDICAL,2.7,2657,"500,000+",0,Medical,0.42500000000000004,0.4441237632810307,Positivo,4.3273
Blood Donor,MEDICAL,4.2,4476,"500,000+",0,Medical,0.8,0.6833149303667516,Positivo,8.7333
1800 Contacts - Lens Store,MEDICAL,4.7,23160,"1,000,000+",0,Medical,0.925,0.8479788267526548,Positivo,8.8333
Blood Pressure Log - MyDiary,MEDICAL,4.7,8348,"500,000+",0,Medical,0.925,0.8642040759274318,Positivo,8.8333
CVS Caremark,MEDICAL,3.5,3707,"500,000+",0,Medical,0.625,0.6690298347127374,Positivo,8.0171
Ada - Your Health Guide,MEDICAL,4.7,87418,"1,000,000+",0,Medical,0.925,0.84869929253884,Positivo,8.8333
All Mental disorders,MEDICAL,4.5,453,"100,000+",0,Medical,0.875,0.7537583527224462,Positivo,8.8333
Delta Dental,MEDICAL,3.0,914,"100,000+",0,Medical,0.5,0.4378194645283707,Positivo,4.3713
Drugs.com Medication Guide,MEDICAL,4.4,15875,"1,000,000+",0,Medical,0.8500000000000001,0.8166285751651777,Positivo,8.8333
HealtheLife,MEDICAL,3.6,190,"100,000+",0,Medical,0.65,0.5525590535159248,Positivo,6.5558
Anatomy Learning - 3D Atlas,MEDICAL,4.5,72167,"1,000,000+",0,Medical,0.875,0.7657266061409855,Positivo,8.8333
Baritastic - Bariatric Tracker,MEDICAL,4.7,4318,"100,000+",0,Medical,0.925,0.886641218215232,Positivo,8.8333
Epocrates Plus,MEDICAL,4.3,23889,"1,000,000+",0,Medical,0.825,0.798388273480144,Positivo,8.8333
Banfield Pet Health Tracker,MEDICAL,4.2,1747,"100,000+",0,Medical,0.8,0.6117754147984679,Positivo,7.7083
Davis's Drug Guide for Nurses,MEDICAL,4.5,572,"50,000+",0,Medical,0.875,0.9264969024920603,Positivo,8.8333
Diabetes:M,MEDICAL,4.6,15545,"100,000+",0,Medical,0.8999999999999999,0.8502535659489393,Positivo,8.8333
HESI A2 Pocket Prep,MEDICAL,4.3,2108,"50,000+",0,Medical,0.825,0.8185855296628104,Positivo,8.8333
Davis's Drug Guide,MEDICAL,3.9,272,"50,000+",0,Medical,0.725,0.6191505915176939,Positivo,7.8775
Free Hypnosis,MEDICAL,4.2,4303,"100,000+",0,Medical,0.8,0.8178405785014614,Positivo,8.8333
Dosecast - Medication Reminder,MEDICAL,4.3,4107,"100,000+",0,Medical,0.825,0.8329008837455426,Positivo,8.8333
Anthem BC Anywhere,MEDICAL,2.6,496,"100,000+",0,Medical,0.4,0.4104852595034407,Positivo,3.2522
High Blood Pressure Symptoms,MEDICAL,4.0,531,"100,000+",0,Medical,0.75,0.816835773063614,Positivo,8.8333
Blood Pressure(BP) Diary,MEDICAL,3.7,3596,"1,000,000+",0,Medical,0.675,0.549343943421031,Positivo,6.5
Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123,"10,000+",0,Medical,0.825,0.721614848091564,Positivo,8.7925
BELONG Beating Cancer Together,MEDICAL,4.7,623,"50,000+",0,Medical,0.925,0.7787365284190336,Positivo,8.8333
ConnectLine,MEDICAL,3.1,253,"50,000+",0,Medical,0.525,0.6697636440563631,Positivo,6.5
Facebook,SOCIAL,4.1,78158306,"1,000,000,000+",0,Social,0.7749999999999999,0.45062479257910043,Positivo,6.5
Facebook Lite,SOCIAL,4.3,8606259,"500,000,000+",0,Social,0.825,0.4689325041012236,Positivo,6.5
All Social Networks,SOCIAL,4.2,22492,"1,000,000+",0,Social,0.8,0.45064361586564083,Negativo,6.5
"Hide Something - Photo, Video",SOCIAL,4.6,225103,"5,000,000+",0,Social,0.8999999999999999,0.6926041352304246,Positivo,8.748
Amino: Communities and Chats,SOCIAL,4.8,1259075,"10,000,000+",0,Social,0.95,0.696983655450809,Positivo,8.7549
Facebook Local,SOCIAL,4.2,4751,"1,000,000+",0,Social,0.8,0.6432939952123194,Positivo,8.4896
HTC Social Plugin - Facebook,SOCIAL,3.6,13223,"10,000,000+",0,Social,0.65,0.43899223263230214,Negativo,6.1253
Family GPS tracker KidControl + GPS by SMS Locator,SOCIAL,4.5,57146,"1,000,000+",0,Social,0.875,0.7314790403403201,Positivo,8.807
Badoo - Free Chat & Dating App,SOCIAL,4.3,3781770,"100,000,000+",0,Social,0.825,0.559066234805836,Positivo,6.6684
"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412725,"10,000,000+",0,Social,0.875,0.6656952258717368,Positivo,8.7047
Blogger,SOCIAL,3.7,138026,"5,000,000+",0,Social,0.675,0.7421638919399768,Positivo,8.7199
Bloglovin',SOCIAL,3.9,8936,"500,000+",0,Social,0.725,0.6315801024686953,Positivo,8.1804
Blogaway for Android (Blogger),SOCIAL,3.7,4253,"100,000+",0,Social,0.675,0.6263849116119977,Positivo,8.0509
Banjo,SOCIAL,4.2,58341,"1,000,000+",0,Social,0.8,0.6865192836977725,Positivo,8.7384
Frontback - Social Photos,SOCIAL,3.8,19446,"1,000,000+",0,Social,0.7,0.6937816066596866,Positivo,8.7499
Couple - Relationship App,SOCIAL,4.0,33249,"1,000,000+",0,Social,0.75,0.8522468914537475,Positivo,8.8333
"Dating App, Flirt & Chat : W-Match",SOCIAL,4.3,175722,"10,000,000+",0,Social,0.825,0.609453418639903,Positivo,7.6565
Amazon for Tablets,SHOPPING,4.0,141613,"10,000,000+",0,Shopping,0.75,0.5905767765041131,Positivo,7.261
"AliExpress - Smarter Shopping, Better Living",SHOPPING,4.6,5916606,"100,000,000+",0,Shopping,0.8999999999999999,0.6694546340142072,Positivo,8.7109
Amazon Shopping,SHOPPING,4.3,909226,"100,000,000+",0,Shopping,0.825,0.6362703290022231,Positivo,8.3012
Flipp - Weekly Shopping,SHOPPING,4.6,85858,"10,000,000+",0,Shopping,0.8999999999999999,0.8321666988984101,Positivo,8.8333
GS SHOP,SHOPPING,3.8,44255,"10,000,000+",0,Shopping,0.7,0.686644023634846,Positivo,8.7386
Family Dollar,SHOPPING,4.3,2588,"1,000,000+",0,Shopping,0.825,0.6710246808377077,Positivo,8.7134
11st,SHOPPING,3.8,48732,"10,000,000+",0,Shopping,0.7,0.675791900868772,Positivo,8.7212
Flipkart Online Shopping App,SHOPPING,4.4,6012719,"100,000,000+",0,Shopping,0.8500000000000001,0.7467730135470039,Positivo,8.8288
CheckPoints 🏆 Rewards App,SHOPPING,4.1,23187,"1,000,000+",0,Shopping,0.7749999999999999,0.6943001046250471,Positivo,8.7507
Extreme Coupon Finder,SHOPPING,4.1,11798,"1,000,000+",0,Shopping,0.7749999999999999,0.756082340252913,Positivo,8.8333
Checkout 51: Grocery coupons,SHOPPING,4.1,52896,"10,000,000+",0,Shopping,0.7749999999999999,0.7215665534474538,Positivo,8.7924
Gyft - Mobile Gift Card Wallet,SHOPPING,4.1,9701,"500,000+",0,Shopping,0.7749999999999999,0.4885954238129322,Positivo,6.5
"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1370749,"50,000,000+",0,Shopping,0.8999999999999999,0.7247634936130098,Positivo,8.7972
"Ebates: Cash Back, Coupons, Rewards & Savings",SHOPPING,4.5,37253,"1,000,000+",0,Shopping,0.875,0.7259277554362207,Positivo,8.7989
FidMe Loyalty Cards & Deals at Grocery Supermarket,SHOPPING,4.2,33758,"1,000,000+",0,Shopping,0.8,0.7824645319349042,Positivo,8.8333
HauteLook,SHOPPING,4.1,7193,"500,000+",0,Shopping,0.7749999999999999,0.665112476679997,Positivo,8.7037
Etsy: Handmade & Vintage Goods,SHOPPING,4.3,95520,"10,000,000+",0,Shopping,0.825,0.7214674668831474,Positivo,8.7923
ASOS,SHOPPING,4.7,181798,"10,000,000+",0,Shopping,0.925,0.7951048829191828,Positivo,8.8333
Find&Save - Local Shopping,SHOPPING,4.0,4602,"500,000+",0,Shopping,0.75,0.6328483168128453,Positivo,8.2127
Boxed Wholesale,SHOPPING,3.8,6380,"1,000,000+",0,Shopping,0.7,0.7753205736274953,Positivo,8.7596
FreePrints – Free Photos Delivered,PHOTOGRAPHY,4.8,109500,"1,000,000+",0,Photography,0.95,0.8572729060051475,Positivo,8.8333
Groovebook Photo Books & Gifts,PHOTOGRAPHY,4.0,21159,"500,000+",0,Photography,0.75,0.6492587469973266,Positivo,8.6572
Google Photos,PHOTOGRAPHY,4.5,10858556,"1,000,000,000+",0,Photography,0.875,0.7082429439081707,Positivo,8.7723
HD Camera - Best Cam with filters & panorama,PHOTOGRAPHY,4.5,38953,"5,000,000+",0,Photography,0.875,0.6848531277445362,Positivo,8.7358
"Face Filter, Selfie Editor - Sweet Camera",PHOTOGRAPHY,4.7,142634,"10,000,000+",0,Photography,0.925,0.6486549296469706,Positivo,8.6399
Adobe Photoshop Express:Photo Editor Collage Maker,PHOTOGRAPHY,4.2,914804,"50,000,000+",0,Photography,0.8,0.7953924981867311,Positivo,8.8333
HD Camera - Quick Snap Photo & Video,PHOTOGRAPHY,4.5,21841,"1,000,000+",0,Photography,0.875,0.8658772454108323,Positivo,8.8333
B612 - Beauty & Filter Camera,PHOTOGRAPHY,4.4,5282578,"100,000,000+",0,Photography,0.8500000000000001,0.6387730952291679,Positivo,8.3673
Garden Photo Frames - Garden Photo Editor,PHOTOGRAPHY,4.4,1864,"500,000+",0,Photography,0.8500000000000001,0.783185170458108,Positivo,8.8333
BeautyPlus - Easy Photo Editor & Selfie Camera,PHOTOGRAPHY,4.4,3158047,"100,000,000+",0,Photography,0.8500000000000001,0.7974242495241088,Positivo,8.8333
DSLR Camera Hd Ultra Professional,PHOTOGRAPHY,4.2,4410,"1,000,000+",0,Photography,0.8,0.6529522815904052,Positivo,8.6835
"Candy selfie - photo editor, live filter camera",PHOTOGRAPHY,4.4,53421,"10,000,000+",0,Photography,0.8500000000000001,0.7703666895252935,Positivo,8.8333
Blur Image Background Editor (Blur Photo Editor),PHOTOGRAPHY,4.4,62421,"5,000,000+",0,Photography,0.8500000000000001,0.746344100274687,Positivo,8.8282
Flickr,PHOTOGRAPHY,4.3,251951,"10,000,000+",0,Photography,0.825,0.6528578711802366,Positivo,8.6834
"Cymera Camera- Photo Editor, Filter,Collage,Layout",PHOTOGRAPHY,4.4,2418135,"100,000,000+",0,Photography,0.8500000000000001,0.7629753704742196,Positivo,8.8333
"Candy Camera - selfie, beauty camera, photo editor",PHOTOGRAPHY,4.4,3368649,"100,000,000+",0,Photography,0.8500000000000001,0.7050086700879195,Positivo,8.7674
Blur Image Background,PHOTOGRAPHY,3.9,129272,"10,000,000+",0,Photography,0.725,0.8134553390605698,Positivo,8.7975
HD Camera Ultra,PHOTOGRAPHY,4.3,462152,"10,000,000+",0,Photography,0.825,0.7115801304868952,Positivo,8.7774
Cameringo Lite. Filters Camera,PHOTOGRAPHY,4.2,140917,"10,000,000+",0,Photography,0.8,0.8850258347584465,Positivo,8.8333
HD Camera Pro for Android,PHOTOGRAPHY,4.1,49211,"1,000,000+",0,Photography,0.7749999999999999,0.6448293525222129,Positivo,8.532
HD Camera for Android,PHOTOGRAPHY,4.1,351254,"10,000,000+",0,Photography,0.7749999999999999,0.8361444457347176,Positivo,8.8333
GoPro (formerly Capture),PHOTOGRAPHY,4.0,157506,"10,000,000+",0,Photography,0.75,0.41983914120803095,Negativo,5.6577
Beauty Makeup Snappy Collage Photo Editor - Lidow,PHOTOGRAPHY,4.5,420973,"10,000,000+",0,Photography,0.875,0.7035756121255364,Positivo,8.7652
"High-Speed Camera (GIF,Burst)",PHOTOGRAPHY,4.1,78140,"5,000,000+",0,Photography,0.7749999999999999,0.7549175695309316,Positivo,8.8333
EyeEm - Camera & Photo Filter,PHOTOGRAPHY,4.2,215343,"10,000,000+",0,Photography,0.8,0.7593987766030709,Positivo,8.8333
FilterGrid - Cam&Photo Editor,PHOTOGRAPHY,4.6,126337,"1,000,000+",0,Photography,0.8999999999999999,0.6649386593416492,Positivo,8.7035
Color Touch Effects,PHOTOGRAPHY,3.8,167652,"10,000,000+",0,Photography,0.7,0.6863341930659955,Positivo,8.7381
Font Studio- Photo Texts Image,PHOTOGRAPHY,4.2,197295,"10,000,000+",0,Photography,0.8,0.5977219305723773,Positivo,7.4051
Add Text To Photo,PHOTOGRAPHY,4.1,21578,"1,000,000+",0,Photography,0.7749999999999999,0.7205260884371648,Positivo,8.7909
Free Sports TV,SPORTS,4.3,1802,"100,000+",0,Sports,0.825,0.696152829089723,Positivo,8.7536
"FIFA - Tournaments, Soccer News & Live Scores",SPORTS,4.2,342909,"10,000,000+",0,Sports,0.8,0.5988328978411267,Positivo,7.4281
Football Live Scores,SPORTS,4.5,107724,"5,000,000+",0,Sports,0.875,0.8028985813094031,Positivo,8.8333
BeSoccer - Soccer Live Score,SPORTS,4.5,152780,"10,000,000+",0,Sports,0.875,0.7741825996599334,Positivo,8.8333
"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91031,"5,000,000+",0,Sports,0.825,0.6618705937842454,Positivo,8.6984
BBC Sport,SPORTS,4.2,18678,"1,000,000+",0,Sports,0.8,0.7050210437419215,Positivo,8.7674
All Football - Latest News & Videos,SPORTS,4.6,152867,"10,000,000+",0,Sports,0.8999999999999999,0.8319787761810915,Positivo,8.8333
Eurosport,SPORTS,4.0,121003,"10,000,000+",0,Sports,0.75,0.543550519081198,Positivo,6.5
"All Football GO- Live Score, Games",SPORTS,4.6,1981,"100,000+",0,Sports,0.8999999999999999,0.8380955939831933,Positivo,8.8333
Championat,SPORTS,4.3,36490,"1,000,000+",0,Sports,0.825,0.7161411621069398,Positivo,8.7843
Goal Live Scores,SPORTS,4.4,232423,"5,000,000+",0,Sports,0.8500000000000001,0.6255522850230048,Positivo,8.0306
"Hole19: Golf GPS App, Rangefinder & Scorecard",SPORTS,4.4,6106,"100,000+",0,Sports,0.8500000000000001,0.8828966429011524,Positivo,8.8333
CBS Sports Fantasy,SPORTS,4.0,43611,"1,000,000+",0,Sports,0.75,0.7482933490454625,Positivo,8.831
Golf Channel,SPORTS,4.1,19230,"1,000,000+",0,Sports,0.7749999999999999,0.4483503142457702,Positivo,6.4451
"GolfNow: Tee Time Deals at Golf Courses, Golf GPS",SPORTS,4.5,26102,"1,000,000+",0,Sports,0.875,0.715694910993564,Positivo,8.7836
Golf GPS by SwingxSwing,SPORTS,4.6,37167,"1,000,000+",0,Sports,0.8999999999999999,0.7662644769618261,Positivo,8.8333
Golfshot: Golf GPS + Tee Times,SPORTS,4.3,7543,"500,000+",0,Sports,0.825,0.7757763330592473,Positivo,8.8333
Golf GPS Rangefinder: Golf Pad,SPORTS,4.6,13098,"1,000,000+",0,Sports,0.8999999999999999,0.813281976738212,Positivo,8.8333
GolfLogix GPS + Putt Breaks,SPORTS,4.0,11085,"1,000,000+",0,Sports,0.75,0.5316474310670387,Positivo,6.5
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,"50,000+",$29.99,Sports,0.7749999999999999,0.7982430545630489,Positivo,8.8333
FanDuel: Daily Fantasy Sports,SPORTS,4.6,29673,"1,000,000+",0,Sports,0.8999999999999999,0.770946089727316,Positivo,8.8333
DraftKings - Daily Fantasy Sports,SPORTS,4.5,50017,"1,000,000+",0,Sports,0.875,0.7856962297003505,Positivo,8.8333
Fantasy Football Manager (FPL),SPORTS,4.4,63650,"1,000,000+",0,Sports,0.8500000000000001,0.7399393169379012,Positivo,8.8192
Fantasy Football,SPORTS,3.5,50179,"1,000,000+",0,Sports,0.625,0.503419029038656,Positivo,6.1976
"FOX Sports: Live Streaming, Scores & News",SPORTS,4.0,28895,"5,000,000+",0,Sports,0.75,0.7310673260670407,Positivo,8.8064
850 Sports News Digest,SPORTS,4.6,539,"10,000+",0,Sports,0.8999999999999999,0.9121286070392478,Positivo,8.8333
365Scores - Live Scores,SPORTS,4.6,666521,"10,000,000+",0,Sports,0.8999999999999999,0.733662971623617,Positivo,8.8102
Cricbuzz - Live Cricket Scores & News,SPORTS,4.5,838765,"50,000,000+",0,Sports,0.875,0.6719863322181174,Positivo,8.715
Fantasy Football & NFL News,SPORTS,4.5,2943,"100,000+",0,Sports,0.875,0.8362416694357371,Positivo,8.8333
"Expedia Hotels, Flights & Car Rental Travel Deals",TRAVEL_AND_LOCAL,4.1,136626,"10,000,000+",0,Travel & Local,0.7749999999999999,0.5546744608022043,Positivo,6.5872
Hopper - Watch & Book Flights,TRAVEL_AND_LOCAL,4.4,52029,"5,000,000+",0,Travel & Local,0.8500000000000001,0.7185023967886851,Positivo,8.7878
CityMaps2Go Plan Trips Travel Guide Offline Maps,TRAVEL_AND_LOCAL,4.3,64713,"1,000,000+",0,Travel & Local,0.825,0.7650789027891292,Positivo,8.8333
Hotels.com: Book Hotel Rooms & Find Vacation Deals,TRAVEL_AND_LOCAL,4.5,260121,"10,000,000+",0,Travel & Local,0.875,0.5832558426829747,Positivo,7.1187
Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830388,"100,000,000+",0,Travel & Local,0.925,0.5717232502884854,Positivo,6.9019
Hostelworld: Hostels & Cheap Hotels Travel App,TRAVEL_AND_LOCAL,4.4,17878,"1,000,000+",0,Travel & Local,0.8500000000000001,0.7853741711273198,Positivo,8.8333
Airbnb,TRAVEL_AND_LOCAL,4.4,359403,"10,000,000+",0,Travel & Local,0.8500000000000001,0.6209321284189039,Positivo,7.9195
Google Earth,TRAVEL_AND_LOCAL,4.3,2338655,"100,000,000+",0,Travel & Local,0.825,0.6558376072074897,Positivo,8.6884
GasBuddy: Find Cheap Gas,TRAVEL_AND_LOCAL,4.6,751551,"10,000,000+",0,Travel & Local,0.8999999999999999,0.7731221375548237,Positivo,8.8333
"AT&T Navigator: Maps, Traffic",TRAVEL_AND_LOCAL,3.6,32862,"10,000,000+",0,Travel & Local,0.65,0.6609588264378358,Positivo,8.6786
Google Street View,TRAVEL_AND_LOCAL,4.2,2129689,"1,000,000,000+",0,Travel & Local,0.8,0.5113671377668142,Positivo,6.5
AirAsia,TRAVEL_AND_LOCAL,3.9,98585,"10,000,000+",0,Travel & Local,0.725,0.40723673190780313,Positivo,5.3536
Goibibo - Flight Hotel Bus Car IRCTC Booking App,TRAVEL_AND_LOCAL,4.3,459851,"10,000,000+",0,Travel & Local,0.825,0.7589379810597738,Positivo,8.8333
Allegiant,TRAVEL_AND_LOCAL,3.1,5572,"1,000,000+",0,Travel & Local,0.525,0.7197442112403606,Positivo,6.5
Amtrak,TRAVEL_AND_LOCAL,3.7,16815,"1,000,000+",0,Travel & Local,0.675,0.5314528856671092,Positivo,6.5
Flight & Hotel Booking App - ixigo,TRAVEL_AND_LOCAL,4.4,45562,"5,000,000+",0,Travel & Local,0.8500000000000001,0.6932446807601975,Positivo,8.7491
Foursquare Swarm: Check In,TRAVEL_AND_LOCAL,3.9,421800,"10,000,000+",0,Travel & Local,0.725,0.487744918861723,Positivo,6.5
Flightradar24 Flight Tracker,TRAVEL_AND_LOCAL,4.3,171889,"10,000,000+",0,Travel & Local,0.825,0.7181941547993788,Positivo,8.7874
Fly Delta,TRAVEL_AND_LOCAL,3.7,27560,"5,000,000+",0,Travel & Local,0.675,0.5754870992303931,Positivo,6.972
2GIS: directory & navigator,TRAVEL_AND_LOCAL,4.5,768833,"50,000,000+",0,Travel & Local,0.875,0.6751891565261116,Positivo,8.7202
American Airlines,TRAVEL_AND_LOCAL,3.7,16980,"5,000,000+",0,Travel & Local,0.675,0.45019302194365285,Positivo,6.5
Find Dining Restaurant Finder,TRAVEL_AND_LOCAL,4.1,427,"100,000+",0,Travel & Local,0.7749999999999999,0.8205979586455541,Positivo,8.8333
Hipmunk Hotels & Flights,TRAVEL_AND_LOCAL,4.3,16734,"1,000,000+",0,Travel & Local,0.825,0.8825371098879033,Positivo,8.8333
CWT To Go,TRAVEL_AND_LOCAL,4.4,20313,"100,000+",0,Travel & Local,0.8500000000000001,0.738837095752335,Positivo,8.8176
British Airways,TRAVEL_AND_LOCAL,4.2,25740,"1,000,000+",0,Travel & Local,0.8,0.651978866469653,Positivo,8.6819
Cheap Flights & Hotels momondo,TRAVEL_AND_LOCAL,4.2,42546,"5,000,000+",0,Travel & Local,0.8,0.7219044239049575,Positivo,8.7929
"CheapTickets – Hotels, Flights & Travel Deals",TRAVEL_AND_LOCAL,4.4,6925,"1,000,000+",0,Travel & Local,0.8500000000000001,0.7796934888188117,Positivo,8.8333
Flights,TRAVEL_AND_LOCAL,4.4,18039,"1,000,000+",0,Travel & Local,0.8500000000000001,0.6231116496999405,Positivo,7.9715
Cheapflights – Flight Search,TRAVEL_AND_LOCAL,4.4,47780,"5,000,000+",0,Travel & Local,0.8500000000000001,0.8005941867488284,Positivo,8.8333
Choice Hotels,TRAVEL_AND_LOCAL,4.4,17915,"1,000,000+",0,Travel & Local,0.8500000000000001,0.7439203292995575,Positivo,8.8248
Couchsurfing Travel App,TRAVEL_AND_LOCAL,4.4,61776,"1,000,000+",0,Travel & Local,0.8500000000000001,0.7566120200608475,Positivo,8.8333
Hotwire Hotel & Car Rental App,TRAVEL_AND_LOCAL,4.3,10323,"1,000,000+",0,Travel & Local,0.825,0.6652198571004644,Positivo,8.7039
HotelTonight: Book amazing deals at great hotels,TRAVEL_AND_LOCAL,4.4,57573,"5,000,000+",0,Travel & Local,0.8500000000000001,0.7843301424333462,Positivo,8.8333
Hotels Combined - Cheap deals,TRAVEL_AND_LOCAL,4.1,17202,"5,000,000+",0,Travel & Local,0.7749999999999999,0.609417138014139,Positivo,7.6557
Agoda – Hotel Booking Deals,TRAVEL_AND_LOCAL,4.6,263525,"10,000,000+",0,Travel & Local,0.8999999999999999,0.8570484681307852,Positivo,8.8333
Ascape VR: 360° Virtual Travel,TRAVEL_AND_LOCAL,4.1,890,"100,000+",0,Travel & Local;Action & Adventure,0.7749999999999999,0.597636485813442,Positivo,7.4033
Cheap hotel deals and discounts — Hotellook,TRAVEL_AND_LOCAL,4.5,7153,"1,000,000+",0,Travel & Local,0.875,0.716167326915934,Positivo,8.7843
GPS Status & Toolbox,TRAVEL_AND_LOCAL,4.5,149723,"10,000,000+",0,Travel & Local,0.875,0.7953326025639093,Positivo,8.8333
Airport + Flight Tracker Radar,TRAVEL_AND_LOCAL,4.2,6762,"1,000,000+",0,Travel & Local,0.8,0.6673034375433932,Positivo,8.7073
DreamTrips,TRAVEL_AND_LOCAL,4.7,9971,"500,000+",0,Travel & Local,0.925,0.7053079727725164,Positivo,8.7678
Google,TOOLS,4.4,8033493,"1,000,000,000+",0,Tools,0.8500000000000001,0.6596081785411915,Positivo,8.6946
Cache Cleaner-DU Speed Booster (booster & cleaner),TOOLS,4.5,12759663,"100,000,000+",0,Tools,0.875,0.7351879704637502,Positivo,8.8124
Device Help,TOOLS,4.2,28860,"100,000,000+",0,Tools,0.8,0.5175205538760638,Positivo,6.5
Account Manager,TOOLS,4.1,76604,"100,000,000+",0,Tools,0.7749999999999999,0.41093666283482644,Negativo,5.4425
File Manager,TOOLS,4.6,739329,"50,000,000+",0,Tools,0.8999999999999999,0.5307779164269393,Positivo,6.5
"Calculator - free calculator, multi calculator app",TOOLS,4.6,25592,"10,000,000+",0,Tools,0.8999999999999999,0.4620576670838552,Positivo,6.5
ASUS Sound Recorder,TOOLS,4.5,34126,"10,000,000+",0,Tools,0.875,0.8738857040133611,Positivo,8.8333
Files Go by Google: Free up space on your phone,TOOLS,4.6,315585,"10,000,000+",0,Tools,0.8999999999999999,0.7261153283107978,Positivo,8.7991
File Manager -- Take Command of Your Files Easily,TOOLS,4.2,127223,"10,000,000+",0,Tools,0.8,0.747307065698935,Positivo,8.8296
HTC Lock Screen,TOOLS,4.1,28250,"10,000,000+",0,Tools,0.7749999999999999,0.5087198470978453,Positivo,6.5
Gboard - the Google Keyboard,TOOLS,4.2,1859115,"500,000,000+",0,Tools,0.8,0.6677671483489225,Positivo,8.7081
AT&T Smart Wi-Fi,TOOLS,3.9,18513,"10,000,000+",0,Tools,0.725,0.6421735720986308,Positivo,8.4589
HTC Sense Input,TOOLS,3.4,17030,"10,000,000+",0,Tools,0.6,0.5094353120934969,Positivo,5.8596
App vault,TOOLS,3.4,25094,"10,000,000+",0,Tools,0.6,0.5380654515542396,Positivo,5.8596
DuraSpeed,TOOLS,3.8,5431,"10,000,000+",0,Tools,0.7,0.537878809147754,Positivo,6.5
HTC Sense Input-AR,TOOLS,3.8,1420,"100,000+",0,Tools,0.7,0.7002720842431632,Positivo,8.7596
